Geneid,231_N,MCF12a_S,MCF12a_N,MCF10a_S,MCF10a_N,CA1d_S,CA1d_N,CA1a_S,CA1a_N,453_S,453_N,231_S
693139,40,186,150,9,8,37,24,93,100,67,67,41
693140,3,0,9,8,12,0,0,0,0,5,6,3
693141,11,0,23,11,2,0,0,0,0,4,1,3
693142,9,0,8,0,1,0,0,0,0,0,0,4
693143,10,0,16,0,11,0,6,0,0,6,7,8
693144,2,22,0,0,0,121,23,0,60,18,25,0
693146,32,24,12,0,5,29,59,0,4,18,2,33
693147,33,0,3,11,24,0,0,0,10,8,24,20
693148,62,0,4,20,9,0,21,12,0,8,12,38
693149,0,0,0,0,0,0,0,0,0,0,1,2
693151,0,69,27,4,17,0,0,0,4,52,86,0
693152,2,0,14,0,2,0,29,0,8,7,17,11
693153,0,0,0,0,0,0,0,0,0,0,0,0
693154,14,0,0,13,4,0,1,0,0,8,17,16
693155,0,0,1,0,1,0,0,0,0,1,4,0
693156,19,19,29,24,41,0,14,59,0,17,29,14
693157,21,1,0,0,0,0,0,0,0,4,0,37
693158,64,0,62,49,73,0,21,0,11,53,102,93
693159,0,0,0,0,0,0,0,0,0,0,0,0
693160,21,48,14,16,8,0,23,0,5,4,0,12
693161,20,31,43,17,35,0,30,20,26,35,56,50
693162,1,0,0,0,0,0,0,0,0,0,0,3
693163,16,0,0,0,5,0,0,0,0,2,2,18
693164,53,14,9,8,49,0,47,0,14,37,40,60
693165,5,0,6,4,7,0,0,0,0,5,9,14
693166,18,0,24,9,7,0,89,0,10,22,17,13
693167,22,0,6,12,51,0,19,0,0,4,0,15
693168,16,0,15,13,18,0,0,0,0,2,2,10
693169,5,1,3,0,3,0,6,0,12,0,0,6
693170,0,0,0,0,0,0,0,0,0,0,0,0
693171,14,31,7,7,5,0,10,0,0,1,0,13
693172,0,0,0,0,0,0,0,0,0,0,0,0
693173,2,13,0,4,6,0,1,0,10,6,0,8
693174,52,67,108,92,111,0,130,60,175,62,86,70
693175,132,84,167,137,192,60,104,36,73,132,164,197
693176,35,63,17,5,9,0,64,0,3,18,9,39
693177,0,0,0,0,0,0,0,0,0,0,0,0
693178,52,68,45,41,38,0,84,0,118,64,55,89
693180,0,87,70,0,0,0,0,0,0,0,0,0
693181,0,0,0,0,0,0,0,0,0,0,0,0
693182,14,0,6,5,20,0,20,0,0,13,8,30
693183,2,0,20,0,13,0,0,0,0,0,0,6
693184,8,0,9,0,3,0,0,0,0,25,13,7
693185,0,0,0,0,0,0,0,0,0,0,0,0
693186,32,41,13,61,45,0,0,0,4,24,44,50
693187,12,0,8,42,11,0,4,0,0,34,48,5
693188,1,0,21,42,8,0,11,0,0,43,57,0
693189,180,53,99,106,96,0,3,0,18,49,80,176
693190,2,0,0,0,0,0,0,0,0,0,0,8
693191,32,0,15,0,0,0,0,0,0,0,0,38
693192,2,0,0,0,0,0,0,0,0,0,0,0
693193,5,0,0,0,0,0,0,0,0,3,6,9
693194,19,0,19,0,2,0,0,0,0,0,0,5
693195,11,0,0,4,10,0,0,0,0,12,0,24
693196,3,45,11,8,8,0,0,0,11,12,7,8
693197,10442,6412,20655,52187,60554,8755,42543,10495,77483,82617,53612,12787
693198,35,0,8,7,39,0,0,0,0,16,9,31
693199,528,620,1869,163,154,184,1307,479,2297,95,40,527
6932,4314,2920,4011,4402,4052,1982,4573,6227,8394,2355,2365,4843
693200,31,143,21,0,16,0,0,0,0,110,117,43
693201,135,1120,615,96,64,0,63,30,24,153,328,110
693202,1,0,0,0,3,0,0,0,0,0,8,0
693203,0,0,0,0,4,0,0,0,0,0,3,0
693204,92,15,45,55,90,0,3,0,6,46,47,128
693205,10,0,10,21,4,0,10,0,14,17,8,23
693206,0,0,0,0,0,0,0,0,0,0,0,0
693207,0,1,0,0,0,0,0,0,0,0,0,1
693208,79,37,83,52,104,0,123,0,64,48,35,71
693209,55,23,53,41,37,0,26,0,92,54,102,57
693210,3,0,4,0,1,0,0,0,0,6,21,3
693211,31,0,0,9,17,0,0,0,2,5,16,16
693212,9,0,10,0,4,0,0,0,0,4,10,12
693213,64,8,14,8,25,0,5,0,9,26,51,59
693214,10,0,0,9,13,0,20,0,13,4,43,6
693215,134,52,41,115,192,0,33,0,22,26,32,114
693216,131,85,71,151,144,0,13,2,69,213,197,132
693217,0,0,0,0,0,0,0,0,0,0,0,0
693218,0,0,0,0,0,0,0,0,0,0,0,0
693219,20,0,0,3,9,0,0,0,10,2,13,33
693220,182,0,48,81,105,0,16,6,45,415,562,201
693221,12,540,147,7,7,69,1432,2,145,8,13,15
693222,170,184,84,128,79,0,1525,48,787,155,106,162
693223,12,95,43,30,13,0,43,0,142,19,20,38
693224,0,0,0,0,0,0,0,0,0,0,0,0
693225,30,0,41,15,41,66,23,0,59,33,32,52
693226,119,97,43,85,52,0,60,70,169,52,79,159
693227,7,0,5,0,10,0,0,0,0,1,0,3
693228,48,3,24,20,23,0,13,0,7,45,52,45
693229,41,0,38,36,53,0,51,0,84,34,71,41
693230,87,40,8,30,48,0,19,0,3,25,48,102
693231,0,0,0,39,22,0,0,0,0,0,0,2
693232,0,0,0,0,0,0,0,0,0,0,0,0
693233,47,0,28,24,51,0,99,0,78,150,192,60
693234,2,0,0,0,0,0,0,0,0,0,0,0
693235,58,205,115,125,40,0,2,0,12,10,10,72
6934,3584,8415,6503,5866,5912,623,4151,1445,6135,1360,1559,3896
6935,9287,310,643,4043,2977,172,170,0,167,173,102,9799
6936,4049,2299,2492,4419,4946,48,1021,511,2564,2951,3056,4235
6938,11303,5760,5344,10178,9641,256,2505,1231,4565,8889,11220,11660
6939,7,3,0,0,0,0,0,0,1,0,0,9
694,13510,25142,12121,18370,11399,3591,21477,8369,16244,9010,6101,13421
6940,2241,3693,1933,2604,4040,182,604,310,1423,2620,2109,2616
6941,282,2,3,218,408,0,184,290,69,4,0,344
6942,990,1581,1007,791,788,151,1640,307,1792,1639,1019,1079
6943,6,0,5,32,79,17,26,0,0,0,0,2
6944,3077,4257,5181,5616,4485,168,993,955,1940,4749,3783,3410
6945,4066,5537,5399,10571,11583,239,2320,786,3665,3209,1823,4831
6947,38,497,1631,0,2,5,4220,1328,7345,14,7,19
6948,2373,181,392,963,648,0,0,0,6,402,522,3445
6949,14196,22668,15578,25289,20577,4518,16246,6223,57892,9091,4796,13617
695,8,229,12,20,8,0,25,335,18,5,1,27
6950,12236,16945,19979,35253,35499,12673,67322,6040,44583,15845,7157,13547
6953,0,1,0,0,0,0,0,0,0,0,0,0
6954,54,10,0,20,8,0,0,1,0,2,2,63
6956,0,31,0,0,0,0,0,0,0,0,0,0
696,39,105,4,17,6,0,18,0,28,16,1,56
6966,0,0,0,0,0,0,0,0,0,0,0,0
6967,1,0,7,6,0,0,28,0,0,2,1,0
6968,0,0,0,0,0,0,0,0,0,0,0,0
6969,0,0,0,0,0,0,0,0,0,0,0,0
6970,0,0,0,0,0,0,0,0,0,0,0,0
6971,0,0,0,0,0,0,0,0,0,0,0,0
6972,0,0,0,0,0,0,7,0,0,0,0,0
6974,0,20,0,8,0,39,0,0,1,0,0,0
6975,5,0,23,15,1,0,0,144,0,0,0,0
6976,2,0,0,4,0,0,0,99,0,0,0,4
6977,2,0,0,0,0,0,0,48,1,0,0,7
6978,6,0,0,0,0,0,0,0,0,0,0,12
6982,6,0,0,0,0,0,0,0,0,0,0,8
6983,0,0,0,0,0,128,0,0,0,0,0,0
6988,1846,10767,5409,4240,2898,124,832,1461,1399,4594,4575,2018
699,4291,1570,1805,3782,7689,62,2395,233,2650,1582,211,5248
6990,1181,341,825,1113,1702,491,1261,221,1365,625,309,1333
6991,7,15,9,8,4,1,0,0,30,7,6,6
6992,12,3,24,11,22,4,7,16,12,15,22,14
6993,2586,4308,5801,4315,6393,250,1568,729,2532,2889,2487,2826
6996,2727,2843,2445,3542,4439,632,3506,661,3391,3081,2329,2984
6997,0,0,0,9,0,0,1,36,4,0,0,2
6998,4,0,0,0,0,0,0,0,1,0,1,1
6999,0,0,0,0,0,0,0,0,0,0,0,0
70,4,0,16,16,1,0,2,0,15,0,0,0
7001,9372,11144,11487,52628,41135,1586,7733,2339,9698,39403,22421,12081
7003,25598,8330,15124,21231,19407,4023,13503,5303,19322,217,67,29441
7004,3062,3830,2002,3696,3376,684,1362,292,3015,3889,2080,3192
7005,3884,11276,10368,5515,3596,608,3749,2554,10784,12513,7749,4366
7006,1864,228,480,1108,1224,43,421,131,427,443,388,2002
7007,97,180,101,209,80,0,36,0,19,23,89,161
7008,772,780,1102,2203,1612,69,1221,571,1129,3222,3212,840
7009,56523,16608,39066,78960,58195,11656,53976,22166,53055,76742,50119,59250
701,1067,1462,1428,3101,6854,330,2652,335,3920,3729,391,1833
7010,93,26,1,196,40,22,1,0,0,1,5,61
7011,19799,17063,13522,18612,11676,1436,4593,3124,7223,13975,13373,21918
7012,41300,42796,20039,49467,27295,6265,43195,11077,48768,227573,110141,51881
7013,1481,2990,3428,2120,2713,281,712,402,1196,1964,2212,1543
7014,4561,3450,4660,6600,4989,471,1823,1090,2081,2498,1763,4749
7015,217,310,119,36,169,1,1,70,436,3,5,258
7016,4847,17688,11082,6818,4218,1937,5749,3780,12599,13527,8277,5268
7018,168,47,106,35,55,23,16,24,128,70,90,142
7019,6317,3116,4454,7391,6661,227,3195,732,5617,5779,5225,6889
7020,511,31219,23210,10767,7913,5166,18779,3755,28830,26251,23854,569
7021,0,64,9,0,0,413,10,1313,24,69674,94176,15
7022,4867,4584,4321,5381,3455,303,2519,1369,3935,2731,2416,5756
7023,2114,4163,2540,4633,3239,463,859,335,3769,2653,1528,2289
7024,3198,2877,3656,4569,4623,91,1082,255,1071,2903,2618,3333
7025,14553,149,73,15577,16135,605,512,369,1178,21021,15218,16442
7026,8362,2790,3151,5880,5480,671,1121,1628,5982,9095,8680,9865
7027,4928,9341,9927,17860,15816,1814,5282,3838,8504,5445,2843,6026
7029,10240,6452,8967,13624,11551,1264,1893,1935,4326,1422,1896,9470
7030,4444,6184,5658,15490,10898,1926,6929,2029,10231,7641,4438,4869
7031,10,0,6,0,0,69,0,126,0,7619,6150,7
7032,24,0,0,0,4,0,0,0,0,6,0,15
7033,120,0,0,0,0,0,0,0,0,2272,1307,287
7035,44860,3864,5952,74866,40860,293,2454,276,1837,2,4,41902
7036,394,1518,863,41,32,0,94,2,58,684,254,427
7037,9270,22775,31077,80338,75811,6773,58258,11009,35335,68796,45140,11447
7038,220,271,466,5292,1434,0,33,466,210,392,555,233
7039,3978,8991,10954,3371,4303,1999,9268,5870,24779,41,28,5101
7040,15125,9329,9952,34165,25228,1839,4002,3089,22930,456,81,16262
7041,5226,976,366,1839,1733,4,1290,403,2011,13,1,5582
7042,19370,4288,2038,3418,201,0,92,6,287,53,80,22980
7043,533,417,503,2007,1923,517,251,318,295,19979,19710,545
7044,5,58,16,2,9,199,1,0,1,4,2,2
7045,6479,28773,39132,68915,64039,5209,19561,2329,15982,10,15,7169
7046,5350,1717,2955,3650,3674,1500,8266,1815,5347,3387,1464,6312
7047,63,118,110,20,38,104,41,2,25,87,70,85
7048,57464,6038,7683,130809,17454,1440,7855,6256,12288,494,22,64410
7049,4071,123,303,9775,5210,140,161,183,92,1278,410,6185
705,3895,3449,2789,8351,6308,268,1848,1095,5200,2561,1236,4236
7050,9061,10583,10532,10690,7642,2451,10907,3830,7879,2072,1442,9795
7051,618,2962,1581,879,252,1,1839,1220,1326,215,248,574
7052,23449,1642,4679,28104,9136,207,524,1048,15756,14,5,32875
7053,7,0,23,0,2,70,42,1,11,2,0,0
7054,6,32,0,5,1,0,0,1,0,0,4,2
7056,5461,32982,35919,20566,22673,106,6,1,24,12788,5330,5829
7057,40388,7140,6157,7640,1772,4751,52742,55798,234433,55841,35441,61612
7058,52,110,183,227,72,0,8,0,0,15,28,49
7059,11561,15231,11641,12989,7186,286,1310,1367,4690,12542,12995,11888
706,9463,8868,8308,20820,12935,3047,11980,4126,47671,11435,7219,10537
7060,183,95,99,98,64,0,33,144,9,16,26,216
7062,44,1457,759,194,141,1,51,74,69,6,7,74
7064,8780,6287,6840,19371,16161,1998,4408,2418,19296,11328,8474,10203
7066,67,103,105,61,39,0,27,0,47,71,62,68
7067,1679,3607,2742,9631,7599,578,5581,1199,5480,1259,1105,2005
7068,850,4345,5104,5680,4686,151,1547,1155,1943,6699,8834,1180
7069,77,62,49,221,304,0,0,0,10,523,415,105
7070,27,0,15,24,50,0,50,0,34,1,2,26
7071,8613,5146,4976,9610,10225,1307,10428,1798,8308,1930,2868,7191
7072,11443,19211,13171,12174,12136,855,4636,1375,4224,10387,16851,13645
7073,7572,18731,15517,15892,16825,3469,16408,2416,18796,15516,12136,8239
7074,6371,3470,3471,1739,2406,445,1126,1784,3001,7424,6605,7763
7075,178,86,57,15,25,0,131,0,69,10,25,132
7076,8008,2504,4861,410691,105238,1711,16475,836,13945,10750,165,8462
7077,21699,12203,26515,47118,15191,4153,9461,10846,42279,55,28,22925
7078,3252,10653,15544,1110,81,1270,1912,10371,11002,14,18,5084
7079,820,0,0,102,438,0,0,1,1,0,0,1191
708,12622,8694,7773,30324,26622,1617,6679,1172,13327,6806,1761,14398
7080,11480,6,44,0,0,0,48,41,30,0,0,13152
7082,995,2103,1396,1178,685,211,5652,396,1734,1520,949,846
7083,1543,3243,2984,3760,3764,912,1911,1377,2792,5907,1842,2482
7084,11075,1975,2874,9590,6840,341,2151,1443,3290,1847,2489,11480
7086,36791,87316,91288,126895,111391,32497,153307,51312,138130,101682,21621,46050
7087,5723,2890,1438,3050,3473,666,4526,510,6847,784,681,5195
7088,8050,12548,11185,10490,8646,4762,15484,4997,23242,7770,5753,9543
7089,3152,1948,1354,4452,5317,150,366,648,623,1664,2299,3507
7090,11265,15749,12063,15599,13931,3549,5271,3817,12254,14859,24599,11817
7091,0,11843,6837,2459,1303,1119,3221,1876,4050,1420,345,13
7092,35,144,292,94,17,10,74,0,61,0,0,15
7093,785,181,85,184,76,0,35,1,65,35,37,964
7094,82510,68532,89386,137912,92745,16709,31331,20840,69368,47230,34127,88324
7095,8284,3357,8629,13957,14652,2407,12191,2080,8007,14465,14753,8620
7096,184,1756,785,1046,581,242,428,752,547,20,2,204
7097,26,1512,1258,117,118,1212,111,736,208,243,40,22
7098,435,559,461,1541,1876,0,79,0,117,0,0,469
7099,3412,342,388,10241,2958,965,583,667,591,30,2,4518
71,145248,222097,230923,277053,231950,58016,318923,70030,430931,111516,53634,168270
710,1029,57,6,1139,78,180,16,0,0,0,0,1097
7100,260,1709,1226,382,173,12,179,769,805,1153,1017,262
7101,1,0,1,1,2,0,0,0,0,0,11,13
7102,2,76,589,356,193,0,531,0,389,4,2,4
7103,56,38,86,0,3,0,26,0,0,2,0,75
7104,6,0,2,2,8,0,0,1,20,5,5,3
7105,1439,1126,2652,2597,3679,329,833,279,1913,4,0,1608
7106,11046,3484,4371,24676,14431,1694,2866,1502,11412,12547,5836,12936
7107,2627,2023,2042,3607,2716,116,954,373,1662,1252,1735,2866
7108,2167,4325,1958,2365,2188,250,742,863,1555,14651,6022,2905
7109,5075,5914,6611,8795,7043,2998,13912,3238,8667,6517,4919,5576
711,249,0,0,1,9,0,0,0,0,0,0,207
7110,8758,8238,9627,11059,11617,2451,34342,3155,21517,8815,8588,8983
7111,75,353,389,1663,935,4,179,282,169,23,5,85
7112,10319,2716,3760,6706,13364,1104,3778,1232,5328,8793,5707,12172
7113,3,184,2013,0,3,2,4,1,8,3200,3425,8
7114,40119,15930,19096,10173,16762,3828,16847,2739,20175,4445,3806,38468
712,0,0,0,0,0,0,0,112,0,0,0,0
7122,75,35,26,133,177,0,51,0,9,161,70,78
7123,230,56,23,19,9,2,91,0,51,22,44,226
7124,0,0,0,0,0,0,0,0,0,0,0,0
7125,47,19,23,12,11,0,65,0,6,24,13,50
7126,7002,6545,7574,7567,4268,15,2184,3584,4466,5518,5052,7110
7127,11061,1034786,372355,45137,39815,1677,1665,7592,11010,201,74,12667
7128,5666,7757,5352,12219,6014,1332,1812,1109,3961,200,184,5187
713,0,0,0,0,2,0,0,0,0,0,0,0
7130,7,124,29,3878,3712,79,143,1,29,2,0,14
7132,27603,12203,17957,71759,68607,1671,4036,4500,10982,11490,5990,34758
7133,152,2600,356,638,177,3731,499,2436,395,109,21,165
7134,65,57,69,40,20,0,6,1,0,71,57,52
7135,2,461,299,58,44,5,86,251,178,225,29,2
7136,0,8649,2718,1971,91,225,2436,4673,5222,8,0,0
7137,98,32,18,14,5,9,200,1,55,4,10,97
7138,5693,2393,1855,210,231,175,910,738,3633,2508,1396,6801
7139,4,70,267,17,30,0,89,376,239,181,37,0
714,0,0,0,6,0,0,0,0,0,0,0,0
7140,6,3454,1152,0,0,0,0,0,2,1,0,1
7141,0,0,0,0,0,0,0,0,0,6,85,0
7142,11,0,0,0,0,1,0,0,0,4,0,1
7143,5,31,0,0,6,0,0,5,1,3,21,0
7145,134,2207,3995,20492,37069,1256,686,1674,333,848,615,99
7146,12,0,0,0,0,8,0,0,13,1,1,17
7148,78,1,5,3,0,0,15,0,58,9,1,48
715,3963,2887,2076,30262,4160,0,163,0,324,26,21,5023
7150,11757,7698,13984,26671,33743,2904,15088,3541,23535,16311,12809,12297
7151,68,0,28,0,8,1,0,0,11,23,19,77
7152,3,0,0,1,2,0,0,1,16,2,0,0
7153,11216,8966,8389,13896,34841,544,5581,2357,16938,4723,568,17515
7154,0,0,0,0,1,0,0,0,0,0,0,0
7155,14483,7561,10073,17206,17309,1879,4939,2486,10609,17486,12753,16054
7156,10303,5307,4532,7441,6267,1067,7481,2995,7372,6770,5430,11368
7157,19181,12909,14446,18527,8830,1293,3662,2555,6974,2435,1194,20983
7158,17423,11926,11380,22065,19987,5369,34459,4002,16178,17594,19938,18384
7159,6392,10397,13380,12066,10228,1382,4135,1313,6703,1809,1440,6878
716,3354,1620,2758,19701,5479,6,2873,42,755,416,273,4221
7161,281,2830,1837,572,524,0,72,137,65,3185,2358,349
7162,17092,38858,21792,17988,7810,1711,7075,2807,11050,8061,2828,17599
7163,5416,2792,4333,3912,4247,908,4643,1495,6798,7337,7598,5448
7164,146,18643,12546,7950,3882,1808,7221,2182,6839,10320,4405,121
7165,17434,10717,13949,20065,15838,4269,10996,6798,36262,13655,11337,17756
7166,54,0,39,0,22,0,0,0,17,10,20,75
7167,44894,63829,48615,100175,109232,7477,21412,7467,45246,16388,8888,52871
7168,4447,12188,8879,8593,6936,653,6959,1357,6682,12675,9791,4617
7169,11028,29969,17682,54538,41578,2252,15134,1904,25843,1262,380,10850
717,0,0,1,1,0,0,0,0,6,0,8,0
7170,23410,13857,26197,30847,35561,5015,32216,6068,23259,23807,15677,26544
7171,40522,30459,61253,28566,29648,4420,18564,9723,39594,14289,14097,40042
7172,613,342,1177,1550,1655,968,8719,544,2437,1733,1158,664
7173,42,89,0,0,0,0,0,0,22,45,370,75
7174,6354,9356,9604,9558,7866,850,6332,1510,6985,2843,2365,6882
7175,29471,44181,34264,52647,49613,3342,51060,3190,22455,24548,22642,31048
7177,0,0,0,3,0,0,0,0,0,0,2,1
7178,190122,286672,189153,234316,217113,31356,273529,37324,137720,128998,78189,172219
7179,1300,0,0,0,0,0,0,0,20,1,1,1355
718,6560,374134,277822,829259,217367,11057,31325,8562,60340,29,10,6779
7180,0,0,0,0,0,0,0,0,0,0,0,2
7181,5311,2494,2851,2552,4183,483,1993,183,3645,3225,3022,5553
7182,7224,6276,4713,4631,4441,2590,11945,999,4825,4053,4626,7517
7184,76713,16960,24236,86877,102977,8949,73419,5694,68789,45195,23094,78981
7185,8913,929,708,187,281,145,57,0,222,375,555,8141
7186,11455,8253,6585,5681,5466,1288,4225,2745,13049,8569,5702,11369
7187,6723,6662,7434,13058,9879,1078,2494,3051,9029,5516,2375,6743
7188,4073,243,254,2981,4573,373,395,152,1045,261,445,4955
7189,4109,1768,2912,2803,2724,299,1333,796,3275,2582,2325,4172
719,82,104,113,1879,1005,0,24,124,25,30,19,75
7190,529,290,249,188,221,47,91,48,76,252,263,602
7193,0,0,25,20,50,0,0,0,0,0,0,0
7195,76,0,0,33,127,0,0,0,22,39,83,92
7196,17,12,5,22,9,0,0,0,34,0,2,28
7197,107,41,24,191,124,0,0,0,13,96,163,141
7198,17,0,6,4,22,0,6,0,3,1,8,16
72,2,56,7,10,26,2,10,3,0,4,4,5
720,168,15,15,785,88,0,10,44,3,19,14,78
7200,0,108,275,1,0,0,15,0,25,0,2,3
7201,220,1,32,16,50,0,0,0,0,25,17,240
7202,0,0,0,0,0,0,0,0,0,0,0,0
7203,21632,26123,32242,92088,79454,3995,14039,4980,20309,38339,21879,23596
7204,140778,43344,28265,32860,29122,7302,40441,7301,37690,27653,21390,148778
7205,8429,23967,23490,27054,14383,2167,5672,2993,17090,10561,5332,10615
7206,12,0,0,2,10,0,0,0,12,0,9,31
7207,300,0,91,119,164,0,59,0,34,97,202,236
7208,796,0,252,155,858,0,42,39,97,94,256,862
721,88,35,15,575,118,0,9,43,3,13,12,89
7210,4,0,0,0,1,0,0,0,0,9,5,8
7212,0,0,0,0,0,0,0,0,0,0,0,0
7214,92,65,110,43,397,0,0,0,0,123,257,118
7216,6,0,2,0,4,0,0,0,0,281,266,2
7217,32,0,18,27,45,0,4,0,8,31,17,64
7218,3983,22,401,650,1706,0,137,0,111,685,804,3602
7219,3,0,3,0,2,6,32,0,0,11,4,11
722,44,0,2,73,8,0,2,0,1,0,11,46
7220,2517,207,515,1245,1304,4,423,164,797,0,5,2756
7221,1,0,0,0,3,0,0,0,0,0,0,4
7222,181,0,0,40,91,0,0,25,0,1,0,223
7223,0,231,60,43,2,0,0,0,0,4,0,5
7224,278,83,97,62,147,0,65,0,26,110,119,328
7225,16,0,2,0,4,1,0,1,11,29,4,18
7226,12,1186,876,1517,818,305,255,681,943,26,31,8
7227,10429,30479,22054,48007,36601,1289,8763,9939,12086,89363,93809,11629
7228,31,0,13,0,9,0,0,0,0,4,15,60
7229,42,52,27,0,10,0,118,0,102,13,20,46
7230,0,0,0,0,0,0,0,0,0,0,0,0
7231,30,0,36,85,109,0,2,0,9,140,132,40
7232,0,0,9,0,2,0,0,0,0,1,0,1
7233,9,0,15,4,6,0,0,0,20,15,25,4
7234,18,0,53,6,27,5,28,2,0,4,10,18
7235,3,0,0,8,0,0,0,0,0,2,0,2
7236,82,28,16,35,31,0,17,0,9,11,34,60
7237,0,0,0,0,3,0,0,0,0,0,3,1
723778,0,0,0,0,0,0,0,0,0,0,0,0
723779,3,0,0,0,1,0,0,0,0,0,0,6
723790,68,732,447,533,413,26,396,189,152,184,81,137
723809,47,153,126,56,45,27,74,50,85,116,64,50
7239,51,0,9,11,30,0,0,0,0,12,23,58
723961,0,0,0,0,0,0,0,0,0,0,0,0
723972,74,52,69,109,114,0,20,0,14,66,87,67
7240,0,0,0,0,5,0,0,0,0,0,0,0
724022,3,0,9,14,15,0,6,0,0,15,12,5
724023,0,0,0,0,0,0,0,0,0,0,0,0
724024,0,0,0,0,0,0,0,0,0,0,0,0
724025,0,0,0,0,0,0,0,0,0,0,0,0
724026,0,0,0,0,0,0,0,0,0,0,0,0
724027,27,76,45,70,46,0,6,0,33,4,2,34
724028,0,0,0,0,0,0,0,0,0,0,0,0
724029,11,0,17,72,38,0,4,0,0,21,16,18
724030,0,0,4,18,14,0,0,0,0,0,2,2
724031,107,183,135,268,134,386,83,138,1012,95,75,174
724032,0,152,246,20,13,0,0,1,0,8,0,2
724033,0,1,0,0,0,1,0,0,0,0,0,0
724068,0,0,0,0,0,0,0,0,0,0,0,0
724087,13,0,2,2,11,36,0,0,0,19,30,6
7241,1,0,0,17,9,0,0,0,0,0,0,0
724102,1388,1338,1327,2260,2663,149,794,117,1636,333,57,1498
7247,4834,3758,5301,7942,6224,1651,9703,1597,11722,6119,4821,5299
7248,11011,11219,13641,13364,10314,717,21056,4018,8378,9247,12214,12160
7249,16793,34265,26963,25465,17408,2904,18115,8428,22204,23383,23993,18656
725,1655,20,0,2,0,107,38,0,9,0,5,2178
7251,5065,2360,4293,6300,5520,304,2851,853,2666,6981,5200,5722
7252,1,0,0,0,0,0,0,0,0,0,0,0
7253,89,154,101,86,146,0,56,0,8,149,219,92
7257,1584,540,1805,5304,5299,329,1654,122,1194,2672,2241,1784
7258,0,0,0,0,0,0,0,0,0,0,0,0
7259,9938,10704,13987,31071,19702,1962,8192,3160,8164,19318,17720,11611
726,3369,1587,7279,618,706,540,370,383,998,395,217,3764
7260,3659,2164,2868,4805,4187,138,1656,510,2441,2791,1853,4376
7262,11,20,4,36,13,14,40,0,111,7,2,14
7263,3677,1511,2073,7245,5657,133,944,643,2959,3126,1444,4430
7264,110,823,491,789,250,81,189,250,225,113,21,130
7265,4748,2927,3611,7313,7275,187,6271,1592,3035,2225,1895,5149
7266,4290,6167,5124,8373,8054,1012,3947,1194,8951,1786,1664,4704
7267,53652,12038,18508,32530,32497,6716,47293,7187,33353,58401,61836,54143
7268,31,38,104,9,53,6,7,11,10,14,43,34
727,2989,806,526,1114,1700,108,191,34,151,462,280,3724
7270,2273,4404,2952,2218,2338,390,2424,605,1649,1508,1305,2349
7272,818,927,1049,1261,3582,132,6861,190,3033,1190,173,1272
7273,11992,3602,5980,25498,19358,1665,7062,3693,5355,10916,11640,15514
7274,47,0,20,6,81,0,8,0,10,2,2,30
7275,15,42,56,995,985,0,45,0,0,0,1,16
7276,4,0,0,0,0,2,0,1,0,2,2,0
727676,0,0,0,0,0,0,0,0,0,0,0,0
727677,124,638,345,461,360,608,895,231,1487,39,31,132
727684,174,215,430,23,105,0,130,37,114,101,103,160
727699,262,103,44,18,23,0,28,0,39,30,10,206
7277,524,8753,7526,9415,7338,3196,6452,3475,13680,8035,3139,560
727708,0,1,4,515,244,0,77,0,74,664,164,0
727758,160,104,71,177,217,0,145,71,193,191,166,167
727764,0,0,0,0,0,0,0,0,0,0,0,0
7278,0,0,0,0,0,0,2,10,0,1,2,0
727800,774,1237,682,452,503,0,299,288,380,6448,3255,757
727830,0,3,1,0,0,0,0,0,9,0,1,0
727832,0,0,0,0,0,27,0,0,0,1,0,0
727837,0,0,0,0,0,0,0,0,0,0,0,0
727851,903,336,534,1518,1428,374,2834,268,2044,368,429,1243
727856,0,0,2,4,1,0,0,0,0,6,3,0
727857,6,145,32,8,1,0,0,0,1,2,4,2
727866,36,33,53,66,76,3,34,40,89,49,38,89
727896,1352,216,206,249,407,16,201,200,148,146,141,1370
727897,19116,4277,2077,105,70,593,9022,8598,5332,4810,8616,37239
727905,0,0,0,0,0,0,0,0,0,0,0,0
727910,4,4,4,3,3,0,3,5,1,0,3,9
727915,0,0,20,0,0,0,0,70,7,0,0,0
727924,0,22,12,0,2,0,0,0,0,0,0,0
727936,1420,551,414,1148,1604,440,2306,1917,4862,0,0,1459
727940,2,0,0,4,3,0,0,0,0,0,1,0
727956,5,86,149,4,47,0,22,0,38,6,123,24
727957,19540,68502,52591,27566,18742,6267,48199,11315,31329,46881,48533,20649
727982,4,0,0,14,0,0,0,0,0,0,4,3
727993,0,0,0,0,0,0,0,0,0,0,0,3
728,168,561,602,4599,5456,552,366,762,326,50,28,189
7280,1089,2527,1907,857,1075,535,3031,910,1989,363,314,1188
728012,1,1,0,0,0,0,0,0,0,0,0,0
728024,129,170,358,196,153,0,70,133,35,251,284,157
728026,69,43,84,46,56,0,36,5,60,34,20,81
728036,0,0,0,0,0,0,0,0,0,0,0,0
728039,90,883,509,433,249,7,43,0,24,110,80,90
728040,5,0,0,3,5,0,0,0,0,0,0,0
728042,0,0,0,0,0,0,0,0,0,0,0,0
728047,109,56,91,135,130,0,16,2,13,24,44,166
728049,0,0,0,0,0,0,0,0,0,0,0,0
728062,0,0,0,0,0,0,0,0,0,0,0,0
